"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"551",="3402","漢科","26.6","2012","12.4","-26.8","2.52","-1.08","0.68","+3.74","20.3","+5.27","5.5","+1.62","0.95","+0.05","5.86","+0.39","3.38","+0.56","43"
"552",="2520","冠德","25.95","2012","71.9","-52.6","15.6","-38.9","1.3","-86.7","21.8","+4.89","3.08","-4.17","0.27","-1.75","2.03","-7.68","0.65","-3.03","36"
"553",="3521","鴻翊","12.5","2012","6.28","","0.46","","-0.19","+15","7.34","","-6.43","","-0.6","+0.11","-7.4","","-4.79","","26"
"554",="5439","高技","47.35","2012","16.8","","2.86","","1.31","-45.4","17","","7.78","","1.67","-1.49","10.8","","7.59","","52"
"555",="6112","聚碩","39.9","2012","67.9","+15.2","6.49","+16.5","2.04","+18.8","9.56","+0.1","3.01","+0.15","2.57","+0.19","11.7","+1.68","5.33","+0.28","32"
"556",="4722","國精化","27.9","2012","48.6","+17.9","5.58","+36.4","1.86","+75.4","11.5","+1.56","3.82","+1.25","2.54","+1.08","14.5","+5.41","6.46","+2.12","34"
"557",="6697","東捷資訊","49.4","-","","","","","","","","","","","","","","","","",""
"558",="8455","大拓-KY","19.45","-","","","","","","","","","","","","","","","","",""
"559",="1536","和大","95.6","2012","36.2","+27.3","8.55","+35","2.86","+36.7","23.6","+1.36","7.96","+0.43","1.67","+0.51","13.9","+2.55","4.76","+0.89","43"
"560",="2316","楠梓電","29.7","2012","70.1","-10.3","5.81","-2.57","3.78","-15.2","8.29","+0.66","5.39","-0.31","1.17","-0.14","6.63","-1.14","3.52","-0.69","38"
"561",="3605","宏致","24.1","2012","44.4","-4.24","12.7","-18.5","2.39","-64.9","28.6","-4.98","5.39","-9.33","1.95","-3.58","6.58","-12.4","3.68","-6.95","51"
"562",="6556","勝品","45.8","-","","","","","","","","","","","","","","","","",""
"563",="3114","好德","21.1","2012","13.7","+6.83","1.55","+10.2","0.26","-22.7","11.3","+0.35","1.9","-0.72","0.54","-0.14","3.59","-1.04","2.17","-0.93","43"
"564",="8086","宏捷科","85.9","2012","16.1","","2.75","","0.05","-93.3","17.1","","0.29","","0.04","-0.5","0.26","","0.2","","55"
"565",="4764","雙鍵","68.6","-","","","","","","","","","","","","","","","","",""
"566",="4919","新唐","37.3","2012","74.1","+0.96","30.1","+7.44","6.3","+47.9","40.7","+2.45","8.5","+2.7","3.03","+0.98","22.3","+7.55","13.7","+4.3","57"
"567",="5206","坤悅","15.05","2012","4.9","+23.7","1.4","+31.9","0.61","+160","28.7","+1.79","12.5","+6.58","0.79","+0.49","12","+1.46","4.91","+0.81","45"
"568",="8420","明揚","22.95","2012","11.3","","1.07","","0.15","+117","9.45","","1.36","","0.34","+2.36","3.16","","1.37","","27"
"569",="1229","聯華","41.55","2012","51.4","-3.52","6.09","+31.5","15.8","+3.11","11.8","+3.15","30.3","+1.64","1.86","+0.05","7.6","+0.49","6.13","+0.36","53"
"570",="4931","新盛力","30.3","2012","24.9","-47.5","-0.46","-125","-5.92","-261","-1.84","-5.73","-23.8","-20.3","-8.59","-6.21","-46.4","-36.3","-27.1","-22","25"
"571",="8028","昇陽半導體","48","-","","","","","","","","","","","","","","","","",""
"572",="8383","千附","35.7","2012","21.9","-3.26","3.45","-21.2","1.69","+41","15.7","-3.57","7.7","+2.42","1.44","+0.42","6.98","+1.93","4.15","+1.12","40"
"573",="3032","偉訓","29","2012","25.4","-0.97","4.55","-12.8","0.1","-58.9","18","-2.43","0.22","-0.49","0.1","-0.14","0.35","-0.77","0.22","-0.5","43"
"574",="2449","京元電子","31.6","2012","147","-3.14","36.5","+51.7","15.6","+226","24.8","+8.99","10.6","+7.26","1.31","+0.93","7.43","+5.06","4.33","+2.94","57"
"575",="3078","僑威","26.75","2012","42.4","-5.96","6.48","+13.6","1.05","-48.3","15.3","+2.63","2.47","-2.02","0.46","-0.44","3.26","-3.33","2.06","-1.96","40"
"576",="1817","凱撒衛","30.1","2012","14.4","+4.5","4.23","-1.96","1.21","+4.6","29.4","-1.93","8.37","+0.01","1.87","+0.08","12.4","+0.12","9.32","-0.16","48"
"577",="5212","凌網","46.55","2012","5.54","-6.11","3.06","+13.8","0.1","+13.4","55.2","+9.64","1.63","-0.05","0.28","+0.03","2.26","-0.22","1.78","-0.14","55"
"578",="2221","大甲","24.65","2012","7.09","-13.8","1.66","-11.8","0.31","-63.3","23.4","+0.54","4.34","-5.85","0.74","-1.28","5.39","-9.62","2.72","-4.12","38"
"579",="5285","界霖","41.55","2012","20.5","-9.09","2.36","-16.1","0.76","-14.8","11.5","-0.96","4.19","-1.26","1.25","-0.25","7.09","-1.97","4.34","-2.01","38"
"580",="1436","華友聯","36.9","2012","0.05","-99.6","0.03","-99","-0.67","-107","55","+35.7","-1334","-1407","-0.22","-3.39","-2","-26","-1.94","-25.3","53"
"581",="9927","泰銘","29.85","2012","97.4","-6.43","7.97","+11.7","5.61","+51.9","8.18","+1.33","5.78","+2.22","2.75","+0.9","14.4","+4.48","9.47","+2.84","43"
"582",="6122","擎邦","14","2012","18.7","-4.92","1.14","-39.3","0.63","-36.5","6.11","-3.46","3.38","-1.67","0.92","-0.53","5.4","-3.73","3.4","-1.41","36"
"583",="1583","程泰","59.3","2012","66.9","+4.21","18.1","+8.38","4.04","-16.2","27.2","+1.05","8.32","-1.65","4.21","-0.83","14","-3.94","6.23","-1.49","40"
"584",="3580","友威科","22.7","2012","6.26","-27.2","-0.1","-111","-2.45","-278","-1.63","-12.6","-39.2","-31.6","-5.48","-4.03","-30.7","-23.8","-14","-10.6","18"
"585",="5519","隆大","14.85","2012","30.7","+10.6","6.6","+1.03","4.88","+3.38","21.5","-2.03","15.9","-1.1","4.07","-1.25","29","-7.38","12.5","-0.23","49"
"586",="6612","奈米醫材","79.7","-","","","","","","","","","","","","","","","","",""
"587",="6182","合晶","32.6","2012","46","-30","0.98","-86","-6.64","-899","2.13","-8.52","-18.4","-18","-2.33","-2.63","-11.4","-11.1","-4.74","-4.63","23"
"588",="3231","緯創","28.4","2012","6,578","-0.08","298","-7.82","72.6","-20","4.53","-0.38","1.1","-0.27","3.33","-1.03","11.7","-3.57","2.75","-1.09","40"
"589",="6197","佳必琪","32.15","2012","39.5","-17.2","7.1","+21.7","0.68","+207","18","+5.74","1.57","+2.95","0.39","+0.77","1.67","+3.61","1.28","+2.78","47"
"590",="9937","全國","43.4","2012","312","","20","","4.32","-7.42","6.39","","1.38","","1.4","-0.11","9.8","","4.3","","40"
"591",="5015","華祺","35.8","2012","23.3","-16.2","2.03","-42.2","-0.2","-116","8.72","-3.93","-0.85","-5.42","-0.32","-2.42","-2.14","-15.8","-1.22","-7.82","26"
"592",="8088","品安","29.4","2012","28.6","","1.07","","0.4","+34","3.74","","1.41","","0.79","+0.1","5.13","","3.33","","38"
"593",="3264","欣銓","28.05","2012","51.6","+5.2","14.9","+2.7","8.11","-0.97","29","-0.71","15.7","-0.98","1.82","-0.05","10.2","-0.33","6.98","-0.25","64"
"594",="6432","今展科","28.9","-","","","","","","","","","","","","","","","","",""
"595",="8410","森田","36.1","2012","13.5","","3.44","","0.89","-39.5","25.4","","6.59","","2.44","-1.63","8.03","","5.22","","45"
"596",="1785","光洋科","19.75","2012","740","+3.33","15.6","-38.8","8.23","+2.1","2.11","-1.45","1.09","-0.05","2.02","-0.14","8.5","-0.44","3.87","-0.54","32"
"597",="4305","世坤","34","2012","14.1","","2.35","","1.35","+101","16.7","","9.6","","2.45","+1.23","16.6","","13.4","","57"
"598",="8107","大億金茂","16","2012","86.5","+25.5","3.26","-22.2","-1.76","-575","3.77","-2.31","-2.04","-1.66","-1.06","-0.91","-6.89","-5.94","-2.41","-2.04","26"
"599",="6231","系微","69.5","2012","11.2","-15.6","9.06","-21","1.25","-65","81","-5.53","11.2","-15.8","3.31","-6.14","15.4","-28","8.1","-17.5","59"
"600",="5284","jpp-KY","40.5","2012","9.38","","2.17","","0.8","","23.2","","8.49","","3.41","","16.8","","6.24","","41"
"601",="1507","永大","56.1","2012","164","+5.77","37.1","-3.65","7.52","-49","22.5","-2.2","4.59","-4.98","1.84","-1.77","7.37","-6.52","3.38","-4.74","40"
"602",="2478","大毅","75.9","2012","36.1","-3","5.52","-25.7","1.03","-54.9","15.3","-4.66","3.06","-3.34","0.42","-0.56","2.38","-2.88","1.74","-1.99","47"
"603",="3675","德微","45.5","2012","7.61","-14.6","0.53","-54.1","-0.42","-342","7.01","-6.02","-5.5","-7.44","-1","-1.56","-5.23","-8.2","-3.97","-5.95","27"
"604",="6208","日揚","25.6","2012","12.6","-38.3","3.35","-35.1","0.58","-72.2","26.6","+1.33","4.63","-5.65","0.51","-1.32","3.53","-9.55","2.39","-5.75","47"
"605",="2867","三商壽","9.33","2012","1,273","","41.3","","15.6","+87.1","3.24","","1.22","","1.42","+0.64","6.34","","0.26","","43"
"606",="3531","先益","23.5","2012","22.6","-9.7","4","+7.12","1.32","+16.7","17.7","+2.77","5.78","+1.27","2.16","+0.29","7.53","+0.86","5.32","+0.66","53"
"607",="5425","台半","37.55","2012","61.9","-5.01","14.7","-10.3","1.61","-58.7","23.7","-1.41","5.65","-3.25","0.66","-0.95","6.46","-4.52","4.22","-2.99","49"
"608",="1312","國喬","14.5","2012","228","-8.15","15.3","-23.9","17.9","+59.5","6.71","-1.39","8.53","+3.31","1.97","+0.74","12.4","+3.85","8.46","+2.53","43"
"609",="2535","達欣工","21.6","2012","140","+12.5","11.4","-7.99","6.58","+36.3","8.16","-1.82","4.8","+0.81","3.2","+0.93","16","+4.43","5.57","+1.21","34"
"610",="4426","利勤","31.6","2012","10.2","","3.83","","1.47","+155","37.4","","14.3","","2.28","+1.35","14.2","","8.54","","51"
"611",="3056","總太","32.1","2012","8.27","-69.8","1.37","-80.8","-0.16","-103","16.6","-9.57","-1.95","-23.4","-0.12","-6.26","-0.96","-39.7","-0.33","-21.2","30"
"612",="6195","詩肯","33.5","2012","13.5","","8.35","","1.98","-16.3","61.7","","14.6","","4.97","-1.26","27.6","","19.5","","68"
"613",="6655","科定","41.1","-","","","","","","","","","","","","","","","","",""
"614",="8473","山林水","43.1","-","","","","","","","","","","","","","","","","",""
"615",="3037","欣興","39.15","2012","675","+2.03","98","-6.13","34.3","-31.5","14.5","-1.26","4.84","-2.71","2.24","-1.02","6.56","-3.69","3.26","-2.09","45"
"616",="8049","晶采","22.05","2012","12.2","-12.2","0.91","+19.5","-0.87","+18.5","7.41","+1.97","-7.09","+0.55","-0.8","+0.18","-7.9","+0.98","-5.33","+1.1","32"
"617",="1522","堤維西","23.15","2012","150","+5.38","23.8","+3.1","-1.77","-464","15.9","-0.35","-0.75","-1.53","-0.56","-0.71","-1.99","-3.93","-0.66","-1.36","28"
"618",="2601","益航","9.39","2012","79.2","-70.5","61.7","+5.41","4.83","-11.5","78","+56.2","10.7","+7.22","1.74","-0.25","7.37","-1.88","3","-0.83","55"
"619",="8908","欣雄","46.4","2012","45","","3.01","","1.79","+119","6.68","","3.98","","1.86","+0.94","14.8","","6.57","","39"
"620",="2937","集雅社","26.5","-","","","","","","","","","","","","","","","","",""
"621",="3167","大量","39.2","2012","22.6","-11.8","6.58","-21.9","1.51","-53.5","29.1","-3.76","6.59","-6.08","2.45","-2.83","13.4","-16.8","5.32","-7.47","45"
"622",="5356","協益","28.7","2012","83.9","+2.18","11.5","+5.86","6.7","-23.7","13.8","+0.48","7.99","-2.71","5.07","-1.56","16.6","-5.7","11.2","-4.66","49"
"623",="6104","創惟","42.65","2012","13.5","+9.47","5.62","+25.2","-0.79","+53.6","41.6","+5.22","-6.09","+7.69","-0.91","+1.05","-6.21","+5.56","-4.92","+4.41","51"
"624",="6108","競國","20.7","2012","72.3","-7.02","10.9","-11.3","3.38","-25.8","15","-0.73","4.67","-1.18","2.12","-0.73","10.4","-4.39","3.67","-1.75","47"
"625",="8432","東生華","68.6","2012","5.97","","4.22","","1.42","-16.1","70.6","","23.7","","4.22","-1.8","13.8","","12.6","","77"
"626",="3303","岱稜","23.65","2012","31.2","+13.1","6.83","+173","1.3","+193","21.9","+12.8","3.88","+10.6","1.54","+3.3","7.74","+20.1","3.24","+8.07","38"
"627",="3426","台興","34.95","-","","","","","","","","","","","","","","","","",""
"628",="3484","崧騰","24.8","2012","24.3","-9.03","5.1","-8","0.47","-48.6","21","+0.23","2.14","-1.76","0.8","-0.87","4.02","-4.1","2.16","-2.24","41"
"629",="6139","亞翔","25.75","2012","126","-17.7","12.8","+7.97","5.1","-16.6","10.1","+2.4","4.46","+0.1","2.71","-0.54","6.9","-1.64","3.4","-1.11","40"
"630",="6477","安集","20.6","-","","","","","","","","","","","","","","","","",""
"631",="2338","光罩","26.55","2012","21.3","-5.49","4.75","-10.9","1.22","-10.7","22.3","-1.35","8.27","-0.05","0.49","-0.02","4.17","0","3.55","+0.07","55"
"632",="5457","宣德","81.7","2012","15.9","-22.3","0.56","-75.1","-3.65","-289","3.55","-7.54","-22.9","-18.3","-2.66","-2.26","-29.4","-23","-13.2","-10.1","28"
"633",="6417","韋僑","54.3","2012","6.85","+8.98","1.5","+13.1","0.37","-7.39","21.9","+0.79","5.47","-0.97","1.4","-0.27","10.8","-2.41","6.63","-1.12","47"
"634",="6662","樂斯科","46.5","-","","","","","","","","","","","","","","","","",""
"635",="1615","大山","21.9","2012","38.1","-2.2","2.1","+14.2","0.88","+51.5","5.52","+0.8","2.3","+0.82","0.78","+0.26","6.19","+2.15","3.6","+1.03","38"
"636",="1752","南光","44.7","2012","9.52","","3.29","","0.81","+1213","34.5","","8.5","","1.29","+1.19","8.79","","3.34","","45"
"637",="3042","晶技","55","2012","109","+10.4","25.1","+4.48","11.5","+9.46","23","-1.3","10.5","-0.09","3.79","+0.31","15.3","-0.02","9.21","+0.08","55"
"638",="2509","全坤建","19.9","2012","36.9","+73.8","16.8","+99","11.9","+202","45.6","+5.79","32.2","+13.7","7.85","+5.25","32.9","+22","19.2","+13.7","81"
"639",="2891","中信金","19.55","2012","941","+57.5","","","213","+16.4","","","22.6","-7.99","1.66","+0.05","12.5","+1.51","1.03","+0.08","47"
"640",="8103","瀚荃","24.55","2012","23.4","+4.11","8.65","+6.97","3.23","+1.13","37","+0.99","13.9","-0.37","4.47","-0.15","17.8","-1.74","12","-0.76","60"
"641",="8349","恒耀","41.5","2012","37.6","-2.11","7.22","+1.04","1.41","+5.79","19.2","+0.6","4.33","+0.52","2.04","-0.02","13.7","+0.1","5.2","+0.5","43"
"642",="1402","遠東新","26.85","2012","2,368","+0.52","443","-4.36","49.2","-55.6","18.7","-0.95","4.73","-2.77","0.98","-1.28","6.6","-4.5","3.34","-2.33","45"
"643",="1597","直得","91.5","2012","9.2","-20.4","3.01","-37.9","0.68","-75.3","32.8","-9.26","7.44","-16.6","1.42","-5.32","5.63","-26.4","2.96","-15.3","40"
"644",="2423","固緯","23.6","2012","18.9","-2.96","8.76","-0.08","1.18","-55.6","46.4","+1.34","6.27","-7.45","1.02","-1.38","6.93","-9.32","4.68","-6.59","49"
"645",="2636","台驊投控","23.95","2012","86.4","+8.93","12.6","-5.07","0.64","-55.3","14.6","-2.16","0.75","-1.09","0.89","-1.48","5.28","-8.26","2.2","-3.11","34"
"646",="4747","強生","42.8","2012","2.66","","1.39","","0.53","+33.9","52.1","","19.8","","2.93","+0.47","14","","11.7","","70"
"647",="2616","山隆","30.35","2012","189","+10","12","+4.73","2.7","+33.4","6.34","-0.32","1.49","+0.26","2.42","+0.59","11.2","+2.11","5.83","+0.98","45"
"648",="4527","方土霖","25.45","2012","21.9","-6.65","5.4","+6.78","1.23","+45.4","24.7","+3.11","5.88","+1.8","2.13","+0.55","14.6","+1.98","6.37","+1.42","45"
"649",="1808","潤隆","58.7","2012","36","","17.8","","13","+70.4","49.5","","36.2","","9.15","+3.54","48.4","","14.1","","70"
"650",="2886","兆豐金","30.45","2012","518","+13.3","","","208","+17.6","","","40.1","+1.46","1.81","+0.24","10","+1.31","0.78","+0.09","56"
"651",="9925","新保","36.05","2012","68.5","+3.82","24.9","+1.74","9.38","+4.69","36.3","-0.74","14.5","+0.01","2.48","+0.11","13.4","-0.88","7.91","-0.15","64"
"652",="2477","美隆電","21.1","2012","53.3","+12.1","7.06","+246","1.72","+156","13.2","+8.95","3.05","+9.78","0.67","+1.84","4.87","+13.8","3.13","+9.22","40"
"653",="6642","富致","33.4","-","","","","","","","","","","","","","","","","",""
"654",="8050","廣積","38.5","2012","26.7","+9.95","8.67","+15.2","2.8","+4.36","32.5","+1.47","10.4","-0.58","3.84","-0.19","15.9","-1.87","10.8","-1.7","60"
"655",="1234","黑松","31.75","2012","68.6","+3.12","17.3","+4.58","76.4","+1847","25.3","+0.35","111","+106","14.26","+13.5","46.2","+42.7","37","+34.4","77"
"656",="1720","生達","40.4","2012","33.7","+1.25","13.2","-1.13","2.76","+11.8","39","-0.94","8.12","+0.57","1.64","+0.17","8.73","+0.39","5.45","+0.08","55"
"657",="1722","台肥","48.9","2012","188","+10.7","32.8","+99.7","42.3","+40.4","17.4","+7.77","22.5","+4.74","4.32","+1.25","8.24","+2.31","6.38","+1.73","55"
"658",="3093","港建","29.4","2012","9.4","-12.6","3.83","-2.4","0.83","-24.3","40.8","+4.28","9.18","-0.56","2.3","-0.74","9.71","-1.51","7.44","-1.04","64"
"659",="1760","寶齡富錦","165","2012","6.75","+15.5","3.48","+15.3","-0.38","-5.99","51.6","-0.09","-7.66","+0.21","-1.13","-0.06","-18.3","-2.97","-5.57","-0.44","34"
"660",="8240","華宏","24","2012","115","+11.9","13.8","+9.37","2.92","-28.6","12","-0.27","2.57","-1.39","3.43","-1.98","7.5","-4.21","2.82","-1.69","32"
"661",="1786","科妍","62.8","2012","2.01","+40.1","1.23","+35.5","0.63","+22.2","61.4","-2.07","31.2","-4.56","1.56","+0.24","16","-5.54","14.1","-2.23","84"
"662",="2467","志聖","30.45","2012","36.5","-16.9","12.7","-11.8","2.62","-33.8","34.8","+2.02","6.25","-2.99","1.66","-0.92","8.38","-6.99","4.57","-4.42","45"
"663",="1904","正隆","24.05","2012","460","+4.9","79.5","+16","11.3","+23.1","17.3","+1.66","3.21","+0.41","1.05","+0.2","6.73","+0.99","2.57","+0.24","38"
"664",="6161","捷波","17.95","2012","80.7","-0.73","3.65","-17.5","-3.48","-272","4.52","-0.92","-4.31","-6.8","-2.9","-4.85","-23.3","-36","-9.89","-15.8","21"
"665",="1595","川寶","34.5","2012","12.6","-2.84","5.1","-1.9","2.55","-18.3","40.6","+0.39","20.3","-3.85","6.6","-2.46","16.8","-7.5","12","-5.09","66"
"666",="3163","波若威","41.6","2012","17.4","+24.1","3.72","+30.4","1.99","+40.8","21.4","+1.04","11.6","+1.41","3.19","+0.61","22.2","+0.01","14.7","+1.13","64"
"667",="1533","車王電","27","2012","20.4","-0.36","6.64","-5.47","0.73","-41.1","32.6","-1.76","3.58","-2.48","0.77","-0.51","3.94","-2.99","1.97","-1.56","47"
"668",="1598","岱宇","47.1","2012","28.1","-4.75","5.06","-18.8","0.18","-83.8","18","-3.11","0.65","-3.17","0.27","-1.51","2.08","-12.4","0.71","-3.97","32"
"669",="1626","艾美特-KY","25.75","2012","116","+11.7","25.7","+30.4","5.15","+152","22.2","+3.18","4.45","+2.47","4.81","+2.72","28.7","+12","8.14","+4.33","40"
"670",="4744","皇將","37.35","2012","9.28","-1.64","3.43","+10.8","0.12","+115","37","+4.16","1.31","+9.69","0.6","+4.47","3.96","+26.1","1.19","+8.82","38"
"671",="4952","凌通","29.25","2012","29.3","-10.2","9.44","-10.4","0.61","-63.3","32.2","-0.08","2.09","-3.03","0.56","-1.12","3.29","-5.74","2.51","-4.04","52"
"672",="5520","力泰","36.5","2012","26.3","+16.4","2.39","+43.6","1.58","+52.1","9.07","+1.72","6.01","+1.41","2.22","+0.76","8.57","+2.83","6.49","+2.12","40"
"673",="2743","山富","15.1","-","","","","","","","","","","","","","","","","",""
"674",="3260","威剛","56.9","2012","282","-6.84","23.4","+27.8","6.37","+757","8.3","+2.25","2.26","+2.01","3.03","+2.69","9.41","+8.29","4","+3.52","36"
"675",="3272","東碩","21.4","2012","14.7","+45.6","3.53","+73.6","0.47","+304","23.9","+3.86","3.19","+5.47","1.78","+2.65","16.9","+25.6","5.05","+7.95","43"
"676",="5291","邑昇","21.8","2012","12.9","","2.3","","0.76","","17.9","","5.91","","2.8","","16.9","","5.9","","40"
"677",="6166","凌華","66.8","2012","56","+11.8","22.9","+6.18","1.96","-53","40.9","-2.16","3.5","-4.8","1.24","-1.79","7.9","-9.51","4.07","-5.18","47"
"678",="5471","松翰","57.1","2012","35.4","-2.02","15.3","+6.05","5.38","-3.51","43.2","+3.29","15.2","-0.21","3.2","-0.12","16.5","-0.16","14","0","74"
"679",="9926","新海","41.8","2012","27.3","+12.7","5.07","+13.2","3.05","+11.4","18.5","+0.09","11.2","-0.13","2.02","+0.12","12.7","+0.74","8.86","+0.43","57"
"680",="1103","嘉泥","16.05","2012","47.7","-7.68","3.01","-69.4","-6.72","-520","6.31","-12.7","-12","-18.2","-1.04","-1.3","-3.33","-5.1","-1.93","-2.99","32"
"681",="3530","晶相光","79","2012","2.5","","0.72","","-0.14","-6074","28.9","","-5.58","","-0.34","-0.35","-1.99","","-1.95","","45"
"682",="6191","精成科","13.35","2012","364","+4.29","22.1","-23.9","1.29","-85.4","6.06","-2.24","0.21","-2.25","0.24","-1.53","0.7","-7.3","0.29","-2.95","36"
